,iso3,year,count_old,count_new,count_diff,rate_old,rate_new,rate_diff
490,BEN,1994-01-01,,,,,,
491,BEN,1995-01-01,,,,,,
492,BEN,1996-01-01,,,,,,
493,BEN,1997-01-01,,,,,,
494,BEN,1998-01-01,,,,,,
495,BEN,1999-01-01,,,,,,
496,BEN,2000-01-01,,,,,,
497,BEN,2001-01-01,,,,,,
498,BEN,2002-01-01,,,,,,
499,BEN,2003-01-01,,,,,,
500,BEN,2004-01-01,,,,,,
501,BEN,2005-01-01,,,,,,
502,BEN,2006-01-01,,,,,,
503,BEN,2007-01-01,,,,,,
504,BEN,2008-01-01,,,,,,
505,BEN,2009-01-01,,,,,,
506,BEN,2010-01-01,,,,,,
507,BEN,2011-01-01,,,,,,
508,BEN,2012-01-01,,,,,,
509,BEN,2013-01-01,,,,,,
510,BEN,2014-01-01,,,,,,
511,BEN,2015-01-01,,,,,,
512,BEN,2016-01-01,,,,,,
513,BEN,2017-01-01,,,,,,
514,BEN,2018-01-01,,,,,,
515,BEN,2019-01-01,,,,,,
516,BEN,2020-01-01,,,,,,
517,BEN,2021-01-01,,,,,,
518,BFA,1990-01-01,,,,,,
519,BFA,1991-01-01,,,,,,
520,BFA,1992-01-01,,,,,,
521,BFA,1993-01-01,,,,,,
522,BFA,1994-01-01,,,,,,
523,BFA,1995-01-01,,,,,,
524,BFA,1996-01-01,,,,,,
525,BFA,1997-01-01,,,,,,
526,BFA,1998-01-01,,,,,,
527,BFA,1999-01-01,,,,,,
528,BFA,2000-01-01,,,,,,
529,BFA,2001-01-01,,,,,,
530,BFA,2002-01-01,,,,,,
531,BFA,2003-01-01,,,,,,
532,BFA,2004-01-01,,,,,,
533,BFA,2005-01-01,,,,,,
534,BFA,2006-01-01,,,,,,
535,BFA,2007-01-01,,,,,,
536,BFA,2008-01-01,,,,,,
537,BFA,2009-01-01,,,,,,
538,BFA,2010-01-01,,,,,,
539,BFA,2011-01-01,,,,,,
540,BFA,2012-01-01,,,,,,
541,BFA,2013-01-01,,,,,,
542,BFA,2014-01-01,,,,,,
543,BFA,2015-01-01,,,,,,
544,BFA,2016-01-01,,,,,,
545,BFA,2017-01-01,,,,,,
546,BFA,2018-01-01,,,,,,
547,BFA,2019-01-01,,,,,,
548,BFA,2020-01-01,,,,,,
549,BFA,2021-01-01,,,,,,
550,BGD,1990-01-01,,,,,,
551,BGD,1991-01-01,,,,,,
552,BGD,1992-01-01,,,,,,
553,BGD,1993-01-01,,,,,,
554,BGD,1994-01-01,,,,,,
555,BGD,1995-01-01,,,,,,
556,BGD,1996-01-01,,,,,,
557,BGD,1997-01-01,,,,,,
558,BGD,1998-01-01,,,,,,
559,BGD,1999-01-01,,,,,,
560,BGD,2000-01-01,,,,,,
561,BGD,2001-01-01,,,,,,
562,BGD,2002-01-01,,,,,,
563,BGD,2003-01-01,,,,,,
564,BGD,2004-01-01,,,,,,
565,BGD,2005-01-01,,,,,,
566,BGD,2006-01-01,,,,,,
567,BGD,2007-01-01,,,,,,
568,BGD,2008-01-01,,,,,,
569,BGD,2009-01-01,,,,,,
570,BGD,2010-01-01,,,,,,
571,BGD,2011-01-01,,,,,,
572,BGD,2012-01-01,,,,,,
573,BGD,2013-01-01,,,,,,
574,BGD,2014-01-01,,,,,,
575,BGD,2015-01-01,,,,,,
576,BGD,2016-01-01,,,,,,
577,BGD,2017-01-01,,,,,,
578,BGD,2018-01-01,,,,,,
579,BGD,2019-01-01,,,,,,
580,BGD,2020-01-01,,,,,,
581,BGD,2021-01-01,,,,,,
582,BGR,1990-01-01,52.0,53.0,-1.0,1.18,1.18,0.0
583,BGR,1991-01-01,92.0,92.0,0.0,2.09,2.08,0.009999999999999787
584,BGR,1992-01-01,,99.0,,2.28,2.26,0.020000000000000018
585,BGR,1993-01-01,91.0,90.0,1.0,2.09,2.07,0.020000000000000018
586,BGR,1994-01-01,98.0,98.0,0.0,2.29,2.25,0.040000000000000036
587,BGR,1995-01-01,78.0,78.0,0.0,1.83,1.79,0.040000000000000036
588,BGR,1996-01-01,83.0,83.0,0.0,1.96,1.91,0.050000000000000044
589,BGR,1997-01-01,94.0,94.0,0.0,2.25,2.2,0.04999999999999982
590,BGR,1998-01-01,99.0,100.0,-1.0,2.39,2.34,0.050000000000000266
591,BGR,1999-01-01,87.0,88.0,-1.0,2.13,2.08,0.04999999999999982
592,BGR,2000-01-01,97.0,98.0,-1.0,2.37,2.32,0.050000000000000266
593,BGR,2001-01-01,61.0,62.0,-1.0,1.52,1.49,0.030000000000000027
594,BGR,2002-01-01,56.0,56.0,0.0,1.4,1.37,0.029999999999999805
595,BGR,2003-01-01,51.0,51.0,0.0,1.3,1.26,0.040000000000000036
596,BGR,2004-01-01,57.0,56.0,1.0,1.44,1.4,0.040000000000000036
597,BGR,2005-01-01,52.0,51.0,1.0,1.32,1.28,0.040000000000000036
598,BGR,2006-01-01,54.0,53.0,1.0,1.38,1.34,0.039999999999999813
599,BGR,2007-01-01,38.0,37.0,1.0,0.98,0.95,0.030000000000000027
600,BGR,2008-01-01,36.0,35.0,1.0,0.93,0.91,0.020000000000000018
601,BGR,2009-01-01,35.0,34.0,1.0,0.91,0.89,0.020000000000000018
602,BGR,2010-01-01,27.0,26.0,1.0,0.71,0.69,0.020000000000000018
603,BGR,2011-01-01,30.0,29.0,1.0,0.79,0.77,0.020000000000000018
604,BGR,2012-01-01,37.0,36.0,1.0,0.98,0.96,0.020000000000000018
605,BGR,2013-01-01,34.0,33.0,1.0,0.91,0.89,0.020000000000000018
606,BGR,2014-01-01,26.0,25.0,1.0,0.7,0.68,0.019999999999999907
607,BGR,2015-01-01,29.0,28.0,1.0,0.78,0.77,0.010000000000000009
608,BGR,2016-01-01,22.0,22.0,0.0,0.6,0.59,0.010000000000000009
609,BGR,2017-01-01,35.0,34.0,1.0,0.96,0.95,0.010000000000000009
610,BGR,2018-01-01,38.0,38.0,0.0,1.05,1.04,0.010000000000000009
611,BGR,2019-01-01,23.0,23.0,0.0,0.64,0.63,0.010000000000000009
612,BGR,2020-01-01,26.0,26.0,0.0,0.73,0.72,0.010000000000000009
613,BGR,2021-01-01,,28.0,,,0.79,
614,BHR,1990-01-01,,,,,,
615,BHR,1991-01-01,,,,,,
616,BHR,1992-01-01,,,,,,
617,BHR,1993-01-01,,,,,,
618,BHR,1994-01-01,,,,,,
619,BHR,1995-01-01,,,,,,
620,BHR,1996-01-01,,,,,,
621,BHR,1997-01-01,,,,,,
622,BHR,1998-01-01,,,,,,
623,BHR,1999-01-01,,,,,,
624,BHR,2000-01-01,,,,,,
625,BHR,2001-01-01,,,,,,
626,BHR,2002-01-01,,,,,,
627,BHR,2003-01-01,,,,,,
628,BHR,2004-01-01,,,,,,
629,BHR,2005-01-01,,,,,,
630,BHR,2006-01-01,,,,,,
631,BHR,2007-01-01,,,,,,
632,BHR,2008-01-01,,,,,,
633,BHR,2009-01-01,,,,,,
634,BHR,2010-01-01,1.0,1.0,0.0,0.21,0.22,-0.010000000000000009
635,BHR,2011-01-01,0.0,1.0,-1.0,0.0,0.22,-0.22
636,BHR,2012-01-01,1.0,1.0,0.0,0.2,0.22,-0.01999999999999999
637,BHR,2013-01-01,2.0,1.0,1.0,0.4,0.21,0.19000000000000003
638,BHR,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0
639,BHR,2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0
640,BHR,2016-01-01,3.0,1.0,2.0,0.56,0.19,0.37000000000000005
641,BHR,2017-01-01,1.0,1.0,0.0,0.18,0.18,0.0
642,BHR,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0
643,BHR,2019-01-01,0.0,1.0,-1.0,0.0,0.18,-0.18
644,BHR,2020-01-01,,0.0,,,0.0,
645,BHR,2021-01-01,,1.0,,,0.18,
646,BHS,1990-01-01,,,,,,
647,BHS,1991-01-01,,,,,,
648,BHS,1992-01-01,,,,,,
649,BHS,1993-01-01,6.0,6.0,0.0,4.39,4.09,0.2999999999999998
650,BHS,1994-01-01,5.0,6.0,-1.0,4.0,3.72,0.2799999999999998
651,BHS,1995-01-01,6.0,7.0,-1.0,4.7,4.37,0.33000000000000007
652,BHS,1996-01-01,7.0,7.0,0.0,5.18,4.8,0.3799999999999999
653,BHS,1997-01-01,6.0,7.0,-1.0,4.69,4.33,0.3600000000000003
654,BHS,1998-01-01,,,,,,
655,BHS,1999-01-01,,,,,,
656,BHS,2000-01-01,16.0,16.0,0.0,10.76,9.9,0.8599999999999994
657,BHS,2001-01-01,5.0,5.0,0.0,3.32,3.06,0.2599999999999998
658,BHS,2002-01-01,12.0,12.0,0.0,7.74,7.15,0.5899999999999999
659,BHS,2003-01-01,6.0,6.0,0.0,3.73,3.46,0.27
660,BHS,2004-01-01,2.0,2.0,0.0,1.22,1.14,0.08000000000000007
661,BHS,2005-01-01,8.0,8.0,0.0,4.79,4.48,0.3099999999999996
662,BHS,2006-01-01,5.0,5.0,0.0,2.94,2.76,0.18000000000000016
663,BHS,2007-01-01,8.0,8.0,0.0,4.61,4.35,0.2600000000000007
664,BHS,2008-01-01,7.0,7.0,0.0,3.95,3.74,0.20999999999999996
665,BHS,2009-01-01,10.0,10.0,0.0,5.55,5.27,0.28000000000000025
666,BHS,2010-01-01,14.0,13.0,1.0,7.65,6.74,0.9100000000000001
667,BHS,2011-01-01,16.0,16.0,0.0,8.63,8.18,0.45000000000000107
668,BHS,2012-01-01,10.0,10.0,0.0,5.34,5.06,0.28000000000000025
669,BHS,2013-01-01,,15.0,,,7.51,
670,BHS,2014-01-01,11.0,11.0,0.0,5.76,5.45,0.3099999999999996
671,BHS,2015-01-01,16.0,16.0,0.0,8.31,7.85,0.46000000000000085
672,BHS,2016-01-01,7.0,7.0,0.0,3.6,3.4,0.20000000000000018
673,BHS,2017-01-01,6.0,6.0,0.0,3.06,2.89,0.16999999999999993
674,BHS,2018-01-01,3.0,3.0,0.0,1.51,1.43,0.08000000000000007
675,BHS,2019-01-01,6.0,6.0,0.0,3.0,2.85,0.1499999999999999
676,BHS,2020-01-01,11.0,11.0,0.0,5.44,5.19,0.25
677,BHS,2021-01-01,,6.0,,,2.82,
678,BIH,1990-01-01,16.0,16.0,0.0,0.71,0.71,0.0
679,BIH,1991-01-01,,,,,,
680,BIH,1992-01-01,,,,,,
681,BIH,1993-01-01,,,,,,
682,BIH,1994-01-01,,,,,,
683,BIH,1995-01-01,,,,,,
684,BIH,1996-01-01,,,,,,
685,BIH,1997-01-01,,,,,,
686,BIH,1998-01-01,,,,,,
687,BIH,1999-01-01,,,,,,
688,BIH,2000-01-01,20.0,20.0,0.0,1.05,0.93,0.12
689,BIH,2001-01-01,29.0,29.0,0.0,1.52,1.35,0.16999999999999993
690,BIH,2002-01-01,25.0,25.0,0.0,1.31,1.16,0.15000000000000013
691,BIH,2003-01-01,,,,,,
692,BIH,2004-01-01,,,,,,
693,BIH,2005-01-01,,,,,,
694,BIH,2006-01-01,,,,,,
695,BIH,2007-01-01,,,,,,
696,BIH,2008-01-01,,,,,,
697,BIH,2009-01-01,15.0,15.0,0.0,0.79,0.76,0.030000000000000027
698,BIH,2010-01-01,10.0,10.0,0.0,0.53,0.51,0.020000000000000018
699,BIH,2011-01-01,16.0,16.0,0.0,0.86,0.83,0.030000000000000027
700,BIH,2012-01-01,24.0,24.0,0.0,1.31,1.28,0.030000000000000027
701,BIH,2013-01-01,14.0,14.0,0.0,0.78,0.76,0.020000000000000018
702,BIH,2014-01-01,11.0,11.0,0.0,0.62,0.6,0.020000000000000018
703,BIH,2015-01-01,18.0,18.0,0.0,1.03,1.0,0.030000000000000027
704,BIH,2016-01-01,15.0,15.0,0.0,0.87,0.85,0.020000000000000018
705,BIH,2017-01-01,10.0,10.0,0.0,0.59,0.57,0.020000000000000018
706,BIH,2018-01-01,8.0,8.0,0.0,0.47,0.46,0.009999999999999953
707,BIH,2019-01-01,10.0,10.0,0.0,0.59,0.59,0.0
708,BIH,2020-01-01,,5.0,,,0.3,
709,BIH,2021-01-01,,7.0,,,0.42,
710,BLR,1990-01-01,,,,,,
711,BLR,1991-01-01,,,,,,
712,BLR,1992-01-01,,,,,,
713,BLR,1993-01-01,,,,,,
714,BLR,1994-01-01,,,,,,
715,BLR,1995-01-01,,,,,,
716,BLR,1996-01-01,,,,,,
717,BLR,1997-01-01,,,,,,
718,BLR,1998-01-01,,,,,,
719,BLR,1999-01-01,,,,,,
720,BLR,2000-01-01,,,,,,
721,BLR,2001-01-01,,,,,,
722,BLR,2002-01-01,,,,,,
723,BLR,2003-01-01,,,,,,
724,BLR,2004-01-01,,,,,,
725,BLR,2005-01-01,,,,,,
726,BLR,2006-01-01,,,,,,
727,BLR,2007-01-01,221.0,216.0,5.0,4.37,4.21,0.16000000000000014
728,BLR,2008-01-01,183.0,178.0,5.0,3.62,3.49,0.1299999999999999
729,BLR,2009-01-01,198.0,193.0,5.0,3.92,3.78,0.14000000000000012
730,BLR,2010-01-01,136.0,133.0,3.0,2.7,2.6,0.10000000000000009
731,BLR,2011-01-01,117.0,114.0,3.0,2.32,2.24,0.07999999999999963
732,BLR,2012-01-01,126.0,123.0,3.0,2.5,2.42,0.08000000000000007
733,BLR,2013-01-01,103.0,100.0,3.0,2.04,1.98,0.06000000000000005
734,BLR,2014-01-01,116.0,113.0,3.0,2.3,2.23,0.06999999999999984
735,BLR,2015-01-01,116.0,113.0,3.0,2.3,2.22,0.07999999999999963
736,BLR,2016-01-01,106.0,103.0,3.0,2.1,2.03,0.07000000000000028
737,BLR,2017-01-01,94.0,92.0,2.0,1.86,1.8,0.06000000000000005
738,BLR,2018-01-01,84.0,82.0,2.0,1.66,1.61,0.04999999999999982
739,BLR,2019-01-01,87.0,85.0,2.0,1.72,1.67,0.050000000000000044
740,BLR,2020-01-01,,,,,,
741,BLR,2021-01-01,,,,,,
742,BLZ,1990-01-01,,,,,,
743,BLZ,1991-01-01,,,,,,
744,BLZ,1992-01-01,,,,,,
745,BLZ,1993-01-01,,,,,,
746,BLZ,1994-01-01,,,,,,
747,BLZ,1995-01-01,,,,,,
748,BLZ,1996-01-01,,,,,,
749,BLZ,1997-01-01,,,,,,
750,BLZ,1998-01-01,,,,,,
751,BLZ,1999-01-01,,,,,,
752,BLZ,2000-01-01,,,,,,
753,BLZ,2001-01-01,,,,,,
754,BLZ,2002-01-01,,,,,,
755,BLZ,2003-01-01,,,,,,
756,BLZ,2004-01-01,14.0,14.0,0.0,10.19,10.36,-0.16999999999999993
757,BLZ,2005-01-01,,,,,,
758,BLZ,2006-01-01,,,,,,
759,BLZ,2007-01-01,,,,,,
760,BLZ,2008-01-01,,,,,,
761,BLZ,2009-01-01,9.0,9.0,0.0,5.73,5.74,-0.009999999999999787
762,BLZ,2010-01-01,16.0,16.0,0.0,10.01,10.02,-0.009999999999999787
763,BLZ,2011-01-01,12.0,12.0,0.0,7.27,7.3,-0.03000000000000025
764,BLZ,2012-01-01,14.0,14.0,0.0,8.28,8.33,-0.05000000000000071
765,BLZ,2013-01-01,10.0,10.0,0.0,5.78,5.83,-0.04999999999999982
766,BLZ,2014-01-01,12.0,12.0,0.0,6.78,6.85,-0.0699999999999994
767,BLZ,2015-01-01,9.0,9.0,0.0,4.98,5.03,-0.04999999999999982
768,BLZ,2016-01-01,15.0,15.0,0.0,8.12,8.22,-0.10000000000000142
769,BLZ,2017-01-01,11.0,11.0,0.0,5.84,5.91,-0.07000000000000028
770,BLZ,2018-01-01,19.0,19.0,0.0,9.88,10.02,-0.1399999999999988
771,BLZ,2019-01-01,17.0,17.0,0.0,8.67,8.8,-0.13000000000000078
772,BLZ,2020-01-01,11.0,11.0,0.0,5.5,5.61,-0.11000000000000032
773,BLZ,2021-01-01,,11.0,,,5.53,
774,BMU,1990-01-01,0.0,0.0,0.0,,0.0,
775,BMU,1991-01-01,0.0,0.0,0.0,,0.0,
776,BMU,1992-01-01,1.0,1.0,0.0,,3.37,
777,BMU,1993-01-01,,,,,,
778,BMU,1994-01-01,,,,,,
779,BMU,1995-01-01,,,,,,
780,BMU,1996-01-01,1.0,1.0,0.0,,3.27,
781,BMU,1997-01-01,,,,,,
782,BMU,1998-01-01,,,,,,
783,BMU,1999-01-01,,,,,,
784,BMU,2000-01-01,,,,,,
785,BMU,2001-01-01,,,,,,
786,BMU,2002-01-01,,,,,,
787,BMU,2003-01-01,,,,,,
788,BMU,2004-01-01,1.0,1.0,0.0,,3.11,
789,BMU,2005-01-01,0.0,0.0,0.0,,0.0,
790,BMU,2006-01-01,,,,,,
791,BMU,2007-01-01,,,,,,
792,BMU,2008-01-01,,,,,,
793,BMU,2009-01-01,1.0,1.0,0.0,,3.07,
794,BMU,2010-01-01,0.0,0.0,0.0,,0.0,
795,BMU,2011-01-01,2.0,2.0,0.0,,6.13,
796,BMU,2012-01-01,0.0,0.0,0.0,,0.0,
797,BMU,2013-01-01,0.0,0.0,0.0,,0.0,
798,BMU,2014-01-01,1.0,1.0,0.0,,3.07,
799,BMU,2015-01-01,0.0,0.0,0.0,,0.0,
800,BMU,2016-01-01,0.0,0.0,0.0,,0.0,
801,BMU,2017-01-01,0.0,0.0,0.0,,0.0,
802,BMU,2018-01-01,,,,,,
803,BMU,2019-01-01,0.0,0.0,0.0,,0.0,
804,BMU,2020-01-01,,,,,,
805,BMU,2021-01-01,,,,,,
806,BOL,1990-01-01,,,,,,
807,BOL,1991-01-01,,,,,,
808,BOL,1992-01-01,,,,,,
809,BOL,1993-01-01,,,,,,
810,BOL,1994-01-01,,,,,,
811,BOL,1995-01-01,,,,,,
812,BOL,1996-01-01,,,,,,
813,BOL,1997-01-01,,,,,,
814,BOL,1998-01-01,,,,,,
815,BOL,1999-01-01,,,,,,
816,BOL,2000-01-01,,,,,,
817,BOL,2001-01-01,,,,,,
818,BOL,2002-01-01,,,,,,
819,BOL,2003-01-01,,,,,,
820,BOL,2004-01-01,,,,,,
821,BOL,2005-01-01,,,,,,
822,BOL,2006-01-01,,,,,,
823,BOL,2007-01-01,,,,,,
824,BOL,2008-01-01,137.0,137.0,0.0,2.84,2.8,0.040000000000000036
825,BOL,2009-01-01,,,,,,
826,BOL,2010-01-01,,,,,,
827,BOL,2011-01-01,,,,,,
828,BOL,2012-01-01,,,,,,
829,BOL,2013-01-01,,,,,,
830,BOL,2014-01-01,,,,,,
831,BOL,2015-01-01,241.0,193.0,48.0,4.46,3.5,0.96
832,BOL,2016-01-01,189.0,218.0,-29.0,3.44,3.89,-0.4500000000000002
833,BOL,2017-01-01,228.0,243.0,-15.0,4.09,4.27,-0.17999999999999972
834,BOL,2018-01-01,205.0,217.0,-12.0,3.63,3.76,-0.1299999999999999
835,BOL,2019-01-01,304.0,196.0,108.0,5.3,3.34,1.96
836,BOL,2020-01-01,,153.0,,,2.57,
837,BOL,2021-01-01,,175.0,,,2.91,
838,BRA,1990-01-01,2370.0,2371.0,-1.0,3.16,3.13,0.03000000000000025
839,BRA,1991-01-01,,2501.0,,3.28,3.24,0.03999999999999959
840,BRA,1992-01-01,2196.0,2196.0,0.0,2.83,2.8,0.03000000000000025
841,BRA,1993-01-01,2404.0,2404.0,0.0,3.05,3.01,0.040000000000000036
842,BRA,1994-01-01,2602.0,2603.0,-1.0,3.24,3.21,0.03000000000000025
843,BRA,1995-01-01,3049.0,3049.0,0.0,3.74,3.7,0.040000000000000036
844,BRA,1996-01-01,3682.0,3682.0,0.0,4.44,4.4,0.040000000000000036
845,BRA,1997-01-01,3587.0,3587.0,0.0,4.26,4.22,0.040000000000000036
846,BRA,1998-01-01,3503.0,3503.0,0.0,4.09,4.06,0.03000000000000025
847,BRA,1999-01-01,3536.0,3536.0,0.0,4.07,4.04,0.03000000000000025
848,BRA,2000-01-01,3743.0,3743.0,0.0,4.24,4.22,0.020000000000000462
849,BRA,2001-01-01,3851.0,3851.0,0.0,4.3,4.28,0.019999999999999574
850,BRA,2002-01-01,3867.0,3870.0,-3.0,4.26,4.24,0.019999999999999574
851,BRA,2003-01-01,3937.0,3938.0,-1.0,4.29,4.27,0.020000000000000462
852,BRA,2004-01-01,3830.0,3834.0,-4.0,4.12,4.1,0.020000000000000462
853,BRA,2005-01-01,3884.0,3886.0,-2.0,4.13,4.11,0.019999999999999574
854,BRA,2006-01-01,4022.0,4022.0,0.0,4.22,4.21,0.009999999999999787
855,BRA,2007-01-01,3772.0,3776.0,-4.0,3.92,3.91,0.009999999999999787
856,BRA,2008-01-01,4023.0,4027.0,-4.0,4.14,4.13,0.009999999999999787
857,BRA,2009-01-01,4260.0,4265.0,-5.0,4.34,4.33,0.009999999999999787
858,BRA,2010-01-01,4465.0,4466.0,-1.0,4.5,4.49,0.009999999999999787
859,BRA,2011-01-01,4512.0,4516.0,-4.0,4.51,4.49,0.019999999999999574
860,BRA,2012-01-01,4719.0,4723.0,-4.0,4.67,4.66,0.009999999999999787
861,BRA,2013-01-01,4762.0,4767.0,-5.0,4.67,4.66,0.009999999999999787
862,BRA,2014-01-01,4832.0,4834.0,-2.0,4.7,4.68,0.020000000000000462
863,BRA,2015-01-01,4616.0,4619.0,-3.0,4.45,4.43,0.020000000000000462
864,BRA,2016-01-01,4635.0,4644.0,-9.0,4.43,4.42,0.009999999999999787
865,BRA,2017-01-01,4928.0,4931.0,-3.0,4.67,4.65,0.019999999999999574
866,BRA,2018-01-01,4512.0,4515.0,-3.0,4.24,4.23,0.009999999999999787
867,BRA,2019-01-01,3728.0,3731.0,-3.0,3.47,3.47,0.0
868,BRA,2020-01-01,,3826.0,,,3.53,
869,BRA,2021-01-01,,,,,,
870,BRB,1990-01-01,11.0,11.0,0.0,8.12,8.19,-0.07000000000000028
871,BRB,1991-01-01,9.0,9.0,0.0,6.63,6.69,-0.0600000000000005
872,BRB,1992-01-01,4.0,4.0,0.0,2.93,2.96,-0.029999999999999805
873,BRB,1993-01-01,5.0,5.0,0.0,3.65,3.69,-0.040000000000000036
874,BRB,1994-01-01,6.0,6.0,0.0,4.37,4.41,-0.040000000000000036
875,BRB,1995-01-01,5.0,5.0,0.0,3.62,3.67,-0.04999999999999982
876,BRB,1996-01-01,,,,,,
877,BRB,1997-01-01,,,,,,
878,BRB,1998-01-01,,,,,,
879,BRB,1999-01-01,,,,,,
880,BRB,2000-01-01,5.0,5.0,0.0,3.54,3.63,-0.08999999999999986
881,BRB,2001-01-01,4.0,4.0,0.0,3.15,3.23,-0.08000000000000007
882,BRB,2002-01-01,7.0,7.0,0.0,5.28,5.4,-0.1200000000000001
883,BRB,2003-01-01,11.0,11.0,0.0,7.71,7.89,-0.17999999999999972
884,BRB,2004-01-01,0.0,1.0,-1.0,0.61,0.63,-0.020000000000000018
885,BRB,2005-01-01,9.0,9.0,0.0,6.37,6.51,-0.13999999999999968
886,BRB,2006-01-01,1.0,2.0,-1.0,1.05,1.08,-0.030000000000000027
887,BRB,2007-01-01,6.0,6.0,0.0,4.14,4.23,-0.09000000000000075
888,BRB,2008-01-01,4.0,4.0,0.0,2.75,2.81,-0.06000000000000005
889,BRB,2009-01-01,3.0,3.0,0.0,2.05,2.09,-0.040000000000000036
890,BRB,2010-01-01,8.0,8.0,0.0,5.45,5.57,-0.1200000000000001
891,BRB,2011-01-01,2.0,2.0,0.0,1.36,1.39,-0.029999999999999805
892,BRB,2012-01-01,2.0,2.0,0.0,1.36,1.39,-0.029999999999999805
893,BRB,2013-01-01,7.0,7.0,0.0,4.74,4.84,-0.09999999999999964
894,BRB,2014-01-01,3.0,3.0,0.0,2.03,2.07,-0.040000000000000036
895,BRB,2015-01-01,3.0,3.0,0.0,2.03,2.07,-0.040000000000000036
896,BRB,2016-01-01,2.0,2.0,0.0,1.35,1.38,-0.029999999999999805
897,BRB,2017-01-01,2.0,2.0,0.0,1.35,1.37,-0.020000000000000018
898,BRB,2018-01-01,4.0,4.0,0.0,2.7,2.74,-0.040000000000000036
899,BRB,2019-01-01,5.0,5.0,0.0,3.37,3.43,-0.06000000000000005
900,BRB,2020-01-01,,3.0,,,2.05,
901,BRB,2021-01-01,,6.0,,,4.1,
902,BRN,1990-01-01,,,,,,
903,BRN,1991-01-01,,,,,,
904,BRN,1992-01-01,,,,,,
905,BRN,1993-01-01,,,,,,
906,BRN,1994-01-01,,,,,,
907,BRN,1995-01-01,,,,,,
908,BRN,1996-01-01,3.0,3.0,0.0,2.05,2.08,-0.03000000000000025
909,BRN,1997-01-01,2.0,2.0,0.0,1.32,1.36,-0.040000000000000036
910,BRN,1998-01-01,0.0,0.0,0.0,0.0,0.0,0.0
911,BRN,1999-01-01,2.0,2.0,0.0,1.25,1.29,-0.040000000000000036
912,BRN,2000-01-01,2.0,2.0,0.0,1.22,1.27,-0.050000000000000044
913,BRN,2001-01-01,,,,,,
914,BRN,2002-01-01,,,,,,
915,BRN,2003-01-01,,,,,,
916,BRN,2004-01-01,,,,,,
917,BRN,2005-01-01,,,,,,
918,BRN,2006-01-01,,,,,,
919,BRN,2007-01-01,,,,,,
920,BRN,2008-01-01,,,,,,
921,BRN,2009-01-01,,,,,,
922,BRN,2010-01-01,,,,,,
923,BRN,2011-01-01,,,,,,
924,BRN,2012-01-01,,,,,,
925,BRN,2013-01-01,,,,,,
926,BRN,2014-01-01,,,,,,
927,BRN,2015-01-01,,,,,,
928,BRN,2016-01-01,,,,,,
929,BRN,2017-01-01,,,,,,
930,BRN,2018-01-01,,,,,,
931,BRN,2019-01-01,,,,,,
932,BRN,2020-01-01,,,,,,
933,BRN,2021-01-01,,,,,,
934,BTN,1990-01-01,,,,,,
935,BTN,1991-01-01,,,,,,
936,BTN,1992-01-01,,,,,,
937,BTN,1993-01-01,,,,,,
938,BTN,1994-01-01,,,,,,
939,BTN,1995-01-01,,,,,,
940,BTN,1996-01-01,,,,,,
941,BTN,1997-01-01,,,,,,
942,BTN,1998-01-01,,,,,,
943,BTN,1999-01-01,,,,,,
944,BTN,2000-01-01,,,,,,
945,BTN,2001-01-01,,,,,,
946,BTN,2002-01-01,,,,,,
947,BTN,2003-01-01,,,,,,
948,BTN,2004-01-01,,,,,,
949,BTN,2005-01-01,,,,,,
950,BTN,2006-01-01,,,,,,
951,BTN,2007-01-01,,,,,,
952,BTN,2008-01-01,,,,,,
953,BTN,2009-01-01,,,,,,
954,BTN,2010-01-01,,,,,,
955,BTN,2011-01-01,,,,,,
956,BTN,2012-01-01,,,,,,
957,BTN,2013-01-01,,,,,,
958,BTN,2014-01-01,,,,,,
959,BTN,2015-01-01,2.0,2.0,0.0,0.58,0.57,0.010000000000000009
960,BTN,2016-01-01,4.0,4.0,0.0,1.15,1.14,0.010000000000000009
961,BTN,2017-01-01,4.0,4.0,0.0,1.14,1.13,0.010000000000000009
962,BTN,2018-01-01,2.0,2.0,0.0,0.56,0.56,0.0
963,BTN,2019-01-01,2.0,2.0,0.0,0.56,0.56,0.0
964,BTN,2020-01-01,5.0,5.0,0.0,1.38,1.38,0.0
965,BTN,2021-01-01,,,,,,
966,BWA,1990-01-01,,,,,,
967,BWA,1991-01-01,,,,,,
968,BWA,1992-01-01,,,,,,
969,BWA,1993-01-01,,,,,,
970,BWA,1994-01-01,,,,,,
971,BWA,1995-01-01,,,,,,
972,BWA,1996-01-01,,,,,,
973,BWA,1997-01-01,,,,,,
974,BWA,1998-01-01,,,,,,
975,BWA,1999-01-01,,,,,,
976,BWA,2000-01-01,,,,,,
977,BWA,2001-01-01,,,,,,
978,BWA,2002-01-01,,,,,,
979,BWA,2003-01-01,,,,,,
980,BWA,2004-01-01,,,,,,
981,BWA,2005-01-01,,,,,,
982,BWA,2006-01-01,,,,,,
983,BWA,2007-01-01,,,,,,
984,BWA,2008-01-01,,,,,,
985,BWA,2009-01-01,,,,,,
986,BWA,2010-01-01,,,,,,
987,BWA,2011-01-01,,,,,,
988,BWA,2012-01-01,,,,,,
